,Unnamed: 0.1,Unnamed: 0,sentence,adjectives,transparency,polarity,negation,gender,roberta_large_mnli_contradiction_scores,roberta_large_mnli_entailment_scores,deberta_large_mnli_contradiction_scores,deberta_large_mnli_entailment_scores
1134,1134,1134,She is not healthy. She is sick.,healthy-sick,n,pm,y,ff,0.9598564505577087,0.8485888242721558,0.9738996624946594,0.9193856716156006
1135,1135,1135,She is not sick. She is healthy.,healthy-sick,n,mp,y,ff,0.6388745307922363,0.8595699667930603,0.346101850271225,0.7066743969917297
1136,1136,1136,He is slim. He is slim.,slim-fat,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1137,1137,1137,He is fat. He is fat.,slim-fat,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1138,1138,1138,He is slim. He is fat.,slim-fat,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1139,1139,1139,He is fat. He is slim.,slim-fat,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1140,1140,1140,He is not slim. He is slim.,slim-fat,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1141,1141,1141,He is not fat. He is fat.,slim-fat,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1142,1142,1142,He is not slim. He is fat.,slim-fat,n,pm,y,mm,0.9774385094642639,0.8503051400184631,0.9664729833602904,0.7702867388725281
1143,1143,1143,He is not fat. He is slim.,slim-fat,n,mp,y,mm,0.7310353517532349,0.8325880765914917,0.3585204780101776,0.7363848090171814
1144,1144,1144,She is slim. She is slim.,slim-fat,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1145,1145,1145,She is fat. She is fat.,slim-fat,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1146,1146,1146,She is slim. She is fat.,slim-fat,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1147,1147,1147,She is fat. She is slim.,slim-fat,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1148,1148,1148,She is not slim. She is slim.,slim-fat,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1149,1149,1149,She is not fat. She is fat.,slim-fat,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1150,1150,1150,She is not slim. She is fat.,slim-fat,n,pm,y,ff,0.9763111472129822,0.8522408604621887,0.9685145616531372,0.7870725393295288
1151,1151,1151,She is not fat. She is slim.,slim-fat,n,mp,y,ff,0.6828953623771667,0.8351331949234009,0.3390996754169464,0.7618045210838318
1152,1152,1152,He is fast. He is fast.,fast-slow,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1153,1153,1153,He is slow. He is slow.,fast-slow,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1154,1154,1154,He is fast. He is slow.,fast-slow,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1155,1155,1155,He is slow. He is fast.,fast-slow,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1156,1156,1156,He is not fast. He is fast.,fast-slow,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1157,1157,1157,He is not slow. He is slow.,fast-slow,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1158,1158,1158,He is not fast. He is slow.,fast-slow,n,pm,y,mm,0.9143876433372498,0.83418208360672,0.968819499015808,0.8371012210845947
1159,1159,1159,He is not slow. He is fast.,fast-slow,n,mp,y,mm,0.6348856091499329,0.8569052219390869,0.3655561804771423,0.7742766737937927
1160,1160,1160,She is fast. She is fast.,fast-slow,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1161,1161,1161,She is slow. She is slow.,fast-slow,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1162,1162,1162,She is fast. She is slow.,fast-slow,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1163,1163,1163,She is slow. She is fast.,fast-slow,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1164,1164,1164,She is not fast. She is fast.,fast-slow,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1165,1165,1165,She is not slow. She is slow.,fast-slow,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1166,1166,1166,She is not fast. She is slow.,fast-slow,n,pm,y,ff,0.9037655591964722,0.871690034866333,0.9754039645195008,0.8630296587944031
1167,1167,1167,She is not slow. She is fast.,fast-slow,n,mp,y,ff,0.5867843627929688,0.8704499006271362,0.3548164367675781,0.8072818517684937
1168,1168,1168,He is valuable. He is valuable.,valuable-valueless,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1169,1169,1169,He is valueless. He is valueless.,valuable-valueless,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1170,1170,1170,He is valuable. He is valueless.,valuable-valueless,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1171,1171,1171,He is valueless. He is valuable.,valuable-valueless,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1172,1172,1172,He is not valuable. He is valuable.,valuable-valueless,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1173,1173,1173,He is not valueless. He is valueless.,valuable-valueless,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1174,1174,1174,He is not valuable. He is valueless.,valuable-valueless,y,pm,y,mm,0.9459618330001831,0.49174967408180237,0.9797691106796264,0.8808550834655762
1175,1175,1175,He is not valueless. He is valuable.,valuable-valueless,y,mp,y,mm,0.4929727613925934,0.6919291019439697,0.1646494269371032,0.7031243443489075
1176,1176,1176,She is valuable. She is valuable.,valuable-valueless,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1177,1177,1177,She is valueless. She is valueless.,valuable-valueless,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1178,1178,1178,She is valuable. She is valueless.,valuable-valueless,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1179,1179,1179,She is valueless. She is valuable.,valuable-valueless,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1180,1180,1180,She is not valuable. She is valuable.,valuable-valueless,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1181,1181,1181,She is not valueless. She is valueless.,valuable-valueless,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1182,1182,1182,She is not valuable. She is valueless.,valuable-valueless,y,pm,y,ff,0.9580736756324768,0.552418053150177,0.9842708110809326,0.8948014378547668
1183,1183,1183,She is not valueless. She is valuable.,valuable-valueless,y,mp,y,ff,0.46456360816955566,0.7135376334190369,0.1677827090024948,0.7250873446464539
1184,1184,1184,He is interesting. He is interesting.,interesting-boring,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1185,1185,1185,He is boring. He is boring.,interesting-boring,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1186,1186,1186,He is interesting. He is boring.,interesting-boring,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1187,1187,1187,He is boring. He is interesting.,interesting-boring,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1188,1188,1188,He is not interesting. He is interesting.,interesting-boring,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1189,1189,1189,He is not boring. He is boring.,interesting-boring,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1190,1190,1190,He is not interesting. He is boring.,interesting-boring,n,pm,y,mm,0.9710396528244019,0.7944126129150391,0.9783309102058412,0.8931087851524353
1191,1191,1191,He is not boring. He is interesting.,interesting-boring,n,mp,y,mm,0.7428658604621887,0.7660515308380127,0.3016147315502167,0.7782009840011597
1192,1192,1192,She is interesting. She is interesting.,interesting-boring,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1193,1193,1193,She is boring. She is boring.,interesting-boring,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1194,1194,1194,She is interesting. She is boring.,interesting-boring,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1195,1195,1195,She is boring. She is interesting.,interesting-boring,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1196,1196,1196,She is not interesting. She is interesting.,interesting-boring,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1197,1197,1197,She is not boring. She is boring.,interesting-boring,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1198,1198,1198,She is not interesting. She is boring.,interesting-boring,n,pm,y,ff,0.9731192588806152,0.7827721834182739,0.983747124671936,0.905483067035675
1199,1199,1199,She is not boring. She is interesting.,interesting-boring,n,mp,y,ff,0.6661109328269958,0.7515006065368652,0.3088840842247009,0.804874837398529
1200,1200,1200,He is interesting. He is interesting.,interesting-dull,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1201,1201,1201,He is dull. He is dull.,interesting-dull,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1202,1202,1202,He is interesting. He is dull.,interesting-dull,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1203,1203,1203,He is dull. He is interesting.,interesting-dull,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1204,1204,1204,He is not interesting. He is interesting.,interesting-dull,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1205,1205,1205,He is not dull. He is dull.,interesting-dull,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1206,1206,1206,He is not interesting. He is dull.,interesting-dull,n,pm,y,mm,0.9586262106895447,0.7631205320358276,0.9811211824417114,0.8588191270828247
1207,1207,1207,He is not dull. He is interesting.,interesting-dull,n,mp,y,mm,0.5539800524711609,0.6950082182884216,0.2730387449264526,0.7332140803337097
1208,1208,1208,She is interesting. She is interesting.,interesting-dull,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1209,1209,1209,She is dull. She is dull.,interesting-dull,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1210,1210,1210,She is interesting. She is dull.,interesting-dull,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1211,1211,1211,She is dull. She is interesting.,interesting-dull,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1212,1212,1212,She is not interesting. She is interesting.,interesting-dull,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1213,1213,1213,She is not dull. She is dull.,interesting-dull,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1214,1214,1214,She is not interesting. She is dull.,interesting-dull,n,pm,y,ff,0.9637187719345093,0.7639755010604858,0.985702633857727,0.8727480173110962
1215,1215,1215,She is not dull. She is interesting.,interesting-dull,n,mp,y,ff,0.44859743118286133,0.6861551403999329,0.2703005373477936,0.7685770392417908
1216,1216,1216,He is interesting. He is interesting.,interesting-uninteresting,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1217,1217,1217,He is uninteresting. He is uninteresting.,interesting-uninteresting,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1218,1218,1218,He is interesting. He is uninteresting.,interesting-uninteresting,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1219,1219,1219,He is uninteresting. He is interesting.,interesting-uninteresting,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1220,1220,1220,He is not interesting. He is interesting.,interesting-uninteresting,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1221,1221,1221,He is not uninteresting. He is uninteresting.,interesting-uninteresting,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1222,1222,1222,He is not interesting. He is uninteresting.,interesting-uninteresting,y,pm,y,mm,0.9711536765098572,0.6787385940551758,0.9837756156921388,0.9498847126960754
1223,1223,1223,He is not uninteresting. He is interesting.,interesting-uninteresting,y,mp,y,mm,0.5441939830780029,0.743715226650238,0.1276745796203613,0.876804530620575
1224,1224,1224,She is interesting. She is interesting.,interesting-uninteresting,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1225,1225,1225,She is uninteresting. She is uninteresting.,interesting-uninteresting,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1226,1226,1226,She is interesting. She is uninteresting.,interesting-uninteresting,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1227,1227,1227,She is uninteresting. She is interesting.,interesting-uninteresting,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1228,1228,1228,She is not interesting. She is interesting.,interesting-uninteresting,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1229,1229,1229,She is not uninteresting. She is uninteresting.,interesting-uninteresting,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1230,1230,1230,She is not interesting. She is uninteresting.,interesting-uninteresting,y,pm,y,ff,0.9746467471122742,0.7034890651702881,0.9861010909080504,0.9558132886886596
1231,1231,1231,She is not uninteresting. She is interesting.,interesting-uninteresting,y,mp,y,ff,0.4645902216434479,0.7472422122955322,0.1376269310712814,0.8938761353492737
1232,1232,1232,He is fun. He is fun.,fun-boring,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1233,1233,1233,He is boring. He is boring.,fun-boring,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1234,1234,1234,He is fun. He is boring.,fun-boring,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1235,1235,1235,He is boring. He is fun.,fun-boring,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1236,1236,1236,He is not fun. He is fun.,fun-boring,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1237,1237,1237,He is not boring. He is boring.,fun-boring,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1238,1238,1238,He is not fun. He is boring.,fun-boring,n,pm,y,mm,0.9753716588020325,0.841111421585083,0.9849177598953248,0.8390876054763794
1239,1239,1239,He is not boring. He is fun.,fun-boring,n,mp,y,mm,0.6560170650482178,0.8027878403663635,0.2235990762710571,0.3276504576206207
1240,1240,1240,She is fun. She is fun.,fun-boring,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1241,1241,1241,She is boring. She is boring.,fun-boring,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1242,1242,1242,She is fun. She is boring.,fun-boring,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1243,1243,1243,She is boring. She is fun.,fun-boring,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1244,1244,1244,She is not fun. She is fun.,fun-boring,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1245,1245,1245,She is not boring. She is boring.,fun-boring,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1246,1246,1246,She is not fun. She is boring.,fun-boring,n,pm,y,ff,0.9774038791656494,0.8281338810920715,0.9882859587669371,0.8549086451530457
1247,1247,1247,She is not boring. She is fun.,fun-boring,n,mp,y,ff,0.5807590484619141,0.7868269085884094,0.2057444006204605,0.383720725774765
1248,1248,1248,He is fun. He is fun.,fun-dull,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1249,1249,1249,He is dull. He is dull.,fun-dull,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1250,1250,1250,He is fun. He is dull.,fun-dull,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1251,1251,1251,He is dull. He is fun.,fun-dull,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1252,1252,1252,He is not fun. He is fun.,fun-dull,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1253,1253,1253,He is not dull. He is dull.,fun-dull,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1254,1254,1254,He is not fun. He is dull.,fun-dull,n,pm,y,mm,0.9650018811225891,0.8317037224769592,0.9858189225196838,0.8177005052566528
1255,1255,1255,He is not dull. He is fun.,fun-dull,n,mp,y,mm,0.4364047050476074,0.7577388882637024,0.1819939315319061,0.3150184452533722
1256,1256,1256,She is fun. She is fun.,fun-dull,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1257,1257,1257,She is dull. She is dull.,fun-dull,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1258,1258,1258,She is fun. She is dull.,fun-dull,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1259,1259,1259,She is dull. She is fun.,fun-dull,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1260,1260,1260,She is not fun. She is fun.,fun-dull,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1261,1261,1261,She is not dull. She is dull.,fun-dull,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1262,1262,1262,She is not fun. She is dull.,fun-dull,n,pm,y,ff,0.9706575274467468,0.841856062412262,0.988399863243103,0.8355751037597656
1263,1263,1263,She is not dull. She is fun.,fun-dull,n,mp,y,ff,0.3416464626789093,0.7317092418670654,0.1622258573770523,0.3771367371082306
1264,1264,1264,He is entertaining. He is entertaining.,entertaining-boring,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1265,1265,1265,He is boring. He is boring.,entertaining-boring,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1266,1266,1266,He is entertaining. He is boring.,entertaining-boring,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1267,1267,1267,He is boring. He is entertaining.,entertaining-boring,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1268,1268,1268,He is not entertaining. He is entertaining.,entertaining-boring,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1269,1269,1269,He is not boring. He is boring.,entertaining-boring,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1270,1270,1270,He is not entertaining. He is boring.,entertaining-boring,n,pm,y,mm,0.9742608666419983,0.7973533272743225,0.9823688864707948,0.7393912076950073
1271,1271,1271,He is not boring. He is entertaining.,entertaining-boring,n,mp,y,mm,0.7543118596076965,0.8116039633750916,0.2952340245246887,0.2209608852863311
1272,1272,1272,She is entertaining. She is entertaining.,entertaining-boring,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1273,1273,1273,She is boring. She is boring.,entertaining-boring,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1274,1274,1274,She is entertaining. She is boring.,entertaining-boring,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1275,1275,1275,She is boring. She is entertaining.,entertaining-boring,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1276,1276,1276,She is not entertaining. She is entertaining.,entertaining-boring,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1277,1277,1277,She is not boring. She is boring.,entertaining-boring,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1278,1278,1278,She is not entertaining. She is boring.,entertaining-boring,n,pm,y,ff,0.9746593832969666,0.8069890141487122,0.986660361289978,0.7488755583763123
1279,1279,1279,She is not boring. She is entertaining.,entertaining-boring,n,mp,y,ff,0.6948270201683044,0.8149983882904053,0.2888698875904083,0.2709208726882934
1280,1280,1280,He is entertaining. He is entertaining.,entertaining-dull,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1281,1281,1281,He is dull. He is dull.,entertaining-dull,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1282,1282,1282,He is entertaining. He is dull.,entertaining-dull,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1283,1283,1283,He is dull. He is entertaining.,entertaining-dull,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1284,1284,1284,He is not entertaining. He is entertaining.,entertaining-dull,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1285,1285,1285,He is not dull. He is dull.,entertaining-dull,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1286,1286,1286,He is not entertaining. He is dull.,entertaining-dull,n,pm,y,mm,0.9631117582321167,0.7644695043563843,0.9840771555900574,0.6614295840263367
1287,1287,1287,He is not dull. He is entertaining.,entertaining-dull,n,mp,y,mm,0.5447245240211487,0.7367194890975952,0.2521321773529053,0.2172356247901916
1288,1288,1288,She is entertaining. She is entertaining.,entertaining-dull,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1289,1289,1289,She is dull. She is dull.,entertaining-dull,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1290,1290,1290,She is entertaining. She is dull.,entertaining-dull,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1291,1291,1291,She is dull. She is entertaining.,entertaining-dull,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1292,1292,1292,She is not entertaining. She is entertaining.,entertaining-dull,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1293,1293,1293,She is not dull. She is dull.,entertaining-dull,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1294,1294,1294,She is not entertaining. She is dull.,entertaining-dull,n,pm,y,ff,0.9650942087173462,0.776331901550293,0.9879564642906188,0.6669244766235352
1295,1295,1295,She is not dull. She is entertaining.,entertaining-dull,n,mp,y,ff,0.4660453498363495,0.7314288020133972,0.2429909706115722,0.310612678527832
1296,1296,1296,He is organized. He is organized.,organized-messy,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1297,1297,1297,He is messy. He is messy.,organized-messy,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1298,1298,1298,He is organized. He is messy.,organized-messy,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1299,1299,1299,He is messy. He is organized.,organized-messy,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1300,1300,1300,He is not organized. He is organized.,organized-messy,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1301,1301,1301,He is not messy. He is messy.,organized-messy,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1302,1302,1302,He is not organized. He is messy.,organized-messy,n,pm,y,mm,0.9727271199226379,0.7354122400283813,0.9806551337242126,0.8994959592819214
1303,1303,1303,He is not messy. He is organized.,organized-messy,n,mp,y,mm,0.3977302014827728,0.8822562098503113,0.2087392061948776,0.8743277788162231
1304,1304,1304,She is organized. She is organized.,organized-messy,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1305,1305,1305,She is messy. She is messy.,organized-messy,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1306,1306,1306,She is organized. She is messy.,organized-messy,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1307,1307,1307,She is messy. She is organized.,organized-messy,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1308,1308,1308,She is not organized. She is organized.,organized-messy,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1309,1309,1309,She is not messy. She is messy.,organized-messy,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1310,1310,1310,She is not organized. She is messy.,organized-messy,n,pm,y,ff,0.9709872603416443,0.8446075916290283,0.985496699810028,0.9041836261749268
1311,1311,1311,She is not messy. She is organized.,organized-messy,n,mp,y,ff,0.34480950236320496,0.9076663255691528,0.2246758490800857,0.8947135210037231
1312,1312,1312,He is tidy. He is tidy.,tidy-messy,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1313,1313,1313,He is messy. He is messy.,tidy-messy,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1314,1314,1314,He is tidy. He is messy.,tidy-messy,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1315,1315,1315,He is messy. He is tidy.,tidy-messy,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1316,1316,1316,He is not tidy. He is tidy.,tidy-messy,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1317,1317,1317,He is not messy. He is messy.,tidy-messy,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1318,1318,1318,He is not tidy. He is messy.,tidy-messy,n,pm,y,mm,0.9740654230117798,0.8414058685302734,0.9837628602981568,0.9288904070854188
1319,1319,1319,He is not messy. He is tidy.,tidy-messy,n,mp,y,mm,0.6019779443740845,0.87826007604599,0.296370655298233,0.8988486528396606
1320,1320,1320,She is tidy. She is tidy.,tidy-messy,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
1321,1321,1321,She is messy. She is messy.,tidy-messy,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
1322,1322,1322,She is tidy. She is messy.,tidy-messy,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
1323,1323,1323,She is messy. She is tidy.,tidy-messy,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
1324,1324,1324,She is not tidy. She is tidy.,tidy-messy,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
1325,1325,1325,She is not messy. She is messy.,tidy-messy,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
1326,1326,1326,She is not tidy. She is messy.,tidy-messy,n,pm,y,ff,0.971939206123352,0.8964511156082153,0.9876985549926758,0.933806300163269
1327,1327,1327,She is not messy. She is tidy.,tidy-messy,n,mp,y,ff,0.5480968952178955,0.8892642855644226,0.3117569983005523,0.917900323867798
1328,1328,1328,He is organized. He is organized.,organized-disorganized,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
1329,1329,1329,He is disorganized. He is disorganized.,organized-disorganized,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
1330,1330,1330,He is organized. He is disorganized.,organized-disorganized,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
1331,1331,1331,He is disorganized. He is organized.,organized-disorganized,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
1332,1332,1332,He is not organized. He is organized.,organized-disorganized,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
1333,1333,1333,He is not disorganized. He is disorganized.,organized-disorganized,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
1334,1334,1334,He is not organized. He is disorganized.,organized-disorganized,y,pm,y,mm,0.971062183380127,0.6267656087875366,0.988747775554657,0.8880553245544434
1335,1335,1335,He is not disorganized. He is organized.,organized-disorganized,y,mp,y,mm,0.3414815068244934,0.7829493284225464,0.1362982988357544,0.8727306127548218
